y,x1,x2,x3,x4,x5,x6,x7,x8,x9
1.136754559433,64,8,PS,Asynchronous,0.8,0.601854,793.640015,177.777102,1769.297096
1.15471772783935,64,8,PS,Asynchronous,0.9,0.539759,951.538147,139.549869,2006.590809
1.15062783364036,64,8,PS,Asynchronous,1.0,0.486748,1087.726685,126.184347,1974.496396
-1.60532824694417,64,10,PS,Asynchronous,0.1,0.930484,2.192356,847.957303,164.755251
-0.839385219311115,64,10,PS,Asynchronous,0.2,0.942199,12.014284,826.762393,277.98685
-0.130656574915002,64,10,PS,Asynchronous,0.3,0.941612,36.644043,786.883481,532.570733
0.492429488796275,64,10,PS,Asynchronous,0.4,0.927346,105.939613,709.664401,662.714307
0.949918972997389,64,10,PS,Asynchronous,0.5,0.888311,274.691742,550.531361,937.078417
1.14322286932325,64,10,PS,Asynchronous,0.6,0.797411,512.345947,374.545667,1368.201165
1.21457043611114,64,10,PS,Asynchronous,0.7,0.706503,725.963135,243.629049,1779.316082
1.23483355701069,64,10,PS,Asynchronous,0.8,0.627709,885.104004,210.026391,2193.119031
1.23976693058884,64,10,PS,Asynchronous,0.9,0.560011,1040.495117,172.818675,2686.459284
1.25790664119084,64,10,PS,Asynchronous,1.0,0.50823,1180.058472,160.397978,2766.021133
-0.563111394984412,16,4,UN,Client-Server,0.1,0.837166,2.004246,264.944191,547.570481
-0.18424693919145,16,4,UN,Client-Server,0.2,0.799354,9.472887,260.322674,571.093509
0.284011618943694,16,4,UN,Client-Server,0.3,0.852871,29.294453,209.804258,693.270291
0.358590888701766,16,4,UN,Client-Server,0.4,0.763965,66.187737,196.745354,832.28476
0.520180941160881,16,4,UN,Client-Server,0.5,0.729444,133.006058,157.230179,1194.286232
0.664067734557225,16,4,UN,Client-Server,0.6,0.625584,202.418213,128.417501,1261.044228
0.767595020450351,16,4,UN,Client-Server,0.7,0.560313,281.745117,98.304158,1657.765373
0.869420635735504,16,4,UN,Client-Server,0.8,0.531492,349.288635,85.586606,1827.375029
0.919480156099154,16,4,UN,Client-Server,0.9,0.476232,411.124512,75.172233,1999.516709
0.757718465394277,16,4,UN,Client-Server,1.0,0.423975,498.134125,64.562717,1698.50628
-1.01196011949893,16,6,UN,Client-Server,0.1,0.914756,2.220169,465.308045,652.441763
-0.2830075858023,16,6,UN,Client-Server,0.2,0.91516,11.093018,432.340411,1003.826707
0.198192496063219,16,6,UN,Client-Server,0.3,0.904898,35.288231,396.832563,811.330775
0.52546249518044,16,6,UN,Client-Server,0.4,0.861362,86.183983,363.243995,1177.194924
0.714298893166636,16,6,UN,Client-Server,0.5,0.792027,218.846512,271.082784,1003.120135
0.834681054793487,16,6,UN,Client-Server,0.6,0.705315,362.37619,192.780636,1718.83999
0.961879706751987,16,6,UN,Client-Server,0.7,0.637113,494.74469,144.197162,2071.088303
0.97566961381141,16,6,UN,Client-Server,0.8,0.565409,620.136169,109.11666,2622.311601
0.89189543803043,16,6,UN,Client-Server,0.9,0.505995,746.678711,97.670696,2646.366771
0.882018882974357,16,6,UN,Client-Server,1.0,0.455567,849.864807,86.230127,3239.210381
-1.16606184049299,16,8,UN,Client-Server,0.1,0.90698,2.27336,665.293585,936.18684
-0.443749254932369,16,8,UN,Client-Server,0.2,0.919247,11.414202,634.179949,1092.624144
0.0965336150739483,16,8,UN,Client-Server,0.3,0.923054,35.754356,600.485778,1317.559372
0.554067234823971,16,8,UN,Client-Server,0.4,0.907902,105.284363,516.166909,858.284943
0.882872170253283,16,8,UN,Client-Server,0.5,0.845062,274.173981,402.508533,1832.015352
0.908240302976751,16,8,UN,Client-Server,0.6,0.733655,525.180847,260.326255,2248.767269
1.01074756729507,16,8,UN,Client-Server,0.7,0.661952,689.955933,206.797478,2360.612364
1.03424729511468,16,8,UN,Client-Server,0.8,0.586487,887.138184,144.352713,3390.422991
1.09877837157092,16,8,UN,Client-Server,0.9,0.541788,1026.908203,135.949253,4020.823301
1.09656669017554,16,8,UN,Client-Server,1.0,0.490409,1176.928711,114.291223,4475.082423
-1.18972830260849,16,10,UN,Client-Server,0.1,0.955848,2.391438,827.54203,870.068191
-0.589504453232567,16,10,UN,Client-Server,0.2,0.935056,11.377554,810.791833,1582.542014
0.012759439292968,16,10,UN,Client-Server,0.3,0.932695,37.361408,784.912542,1680.9416
0.522054250014615,16,10,UN,Client-Server,0.4,0.915236,118.756714,700.461831,1727.842054
0.988439499296024,16,10,UN,Client-Server,0.5,0.882814,313.291901,507.58366,1396.347726
1.05535879934328,16,10,UN,Client-Server,0.6,0.771937,565.769348,336.628744,2956.160892
1.14662621053919,16,10,UN,Client-Server,0.7,0.687306,745.52948,264.673434,3774.548086
1.16365762846856,16,10,UN,Client-Server,0.8,0.617007,946.430603,178.332365,3667.614018
1.14628783799755,16,10,UN,Client-Server,0.9,0.551504,1103.527954,157.680668,4910.532583
1.14083954968211,16,10,UN,Client-Server,1.0,0.503592,1264.407837,128.494491,4559.7941
-1.28968060903991,16,4,HR,Client-Server,0.1,0.622777,1.424685,311.912393,625.949413
-0.337500276856462,16,4,HR,Client-Server,0.2,0.714232,7.784738,266.751283,695.613489
-0.586949495345668,16,4,HR,Client-Server,0.3,0.563058,17.237011,295.00162,868.535961
-0.0459849763061865,16,4,HR,Client-Server,0.4,0.61408,47.139942,248.004784,953.962094
0.0331941984382789,16,4,HR,Client-Server,0.5,0.58883,129.407547,181.319843,928.606772
0.372895710498471,16,4,HR,Client-Server,0.6,0.531492,1627.330246,124.036349,224.875168
0.358762526947527,16,4,HR,Client-Server,0.7,0.475336,323.723724,85.539297,1737.167893
0.374935753648087,16,4,HR,Client-Server,0.8,0.413104,392.275299,75.917551,2154.044741
0.240592046716052,16,4,HR,Client-Server,0.9,0.361952,473.47699,70.346343,2543.927978
0.0646922685103524,16,4,HR,Client-Server,1.0,0.335961,549.021851,59.854221,2655.729283
-1.07104781158961,16,6,HR,Client-Server,0.1,0.793967,1.854915,474.078984,952.678288
-0.718576414044801,16,6,HR,Client-Server,0.2,0.779392,9.595086,459.408864,1027.855103
0.178267747705312,16,6,HR,Client-Server,0.3,0.771373,26.096712,431.734106,1096.862164
0.243485377144594,16,6,HR,Client-Server,0.4,0.737937,71.482933,382.593795,1295.636006
0.385665595983086,16,6,HR,Client-Server,0.5,0.649532,185.400986,321.164792,1653.366
0.318746295935831,16,6,HR,Client-Server,0.6,0.580466,420.417145,161.651698,1992.715915
0.716338936316252,16,6,HR,Client-Server,0.7,0.546245,518.351929,137.385957,2644.567425
0.558833874106247,16,6,HR,Client-Server,0.8,0.493581,663.640259,97.337675,2587.353042
0.415290357201426,16,6,HR,Client-Server,0.9,0.427316,777.911072,84.124586,3509.19345
0.532955730595374,16,6,HR,Client-Server,1.0,0.407034,874.560791,82.302762,3916.523672
-1.25358263398144,16,8,HR,Client-Server,0.1,0.788644,1.7672,632.892659,904.356536
-0.469970674934763,16,8,HR,Client-Server,0.2,0.8471,10.156638,636.190081,1319.209855
-0.256447793258263,16,8,HR,Client-Server,0.3,0.796617,29.106882,628.544874,1445.395821
0.34564936497139,16,8,HR,Client-Server,0.4,0.787135,67.76693,592.618135,1403.904639
0.51337425872899,16,8,HR,Client-Server,0.5,0.752581,212.689209,472.946322,1815.336111
0.853070866839303,16,8,HR,Client-Server,0.6,0.686232,520.065125,254.090024,2731.8835
0.475569709112671,16,8,HR,Client-Server,0.7,0.556637,736.940674,194.68858,3389.835282
0.737283706248967,16,8,HR,Client-Server,0.8,0.533445,887.897278,144.084164,2778.215451
0.715662191232966,16,8,HR,Client-Server,0.9,0.470176,1066.175171,119.098713,4555.877628
0.691309176134427,16,8,HR,Client-Server,1.0,0.436457,1211.93335,107.372065,3816.021591
-1.1085090847144,16,10,HR,Client-Server,0.1,0.849374,1.980331,820.621205,1440.760876
-0.638543952021409,16,10,HR,Client-Server,0.2,0.853076,10.2187,801.114926,1783.877387
-0.122099182376349,16,10,HR,Client-Server,0.3,0.85156,30.706835,761.209416,1738.892586
0.174692768243605,16,10,HR,Client-Server,0.4,0.805596,78.206543,747.394023,2299.360993
0.675984332762913,16,10,HR,Client-Server,0.5,0.79196,221.464294,630.708725,2401.750804
0.460754876528562,16,10,HR,Client-Server,0.6,0.638244,537.422058,395.293799,1925.507111
0.837917661713551,16,10,HR,Client-Server,0.7,0.622735,761.577026,225.412774,3768.54491
0.827192723328431,16,10,HR,Client-Server,0.8,0.553766,928.661072,188.420577,3922.378045
0.769296691058323,16,10,HR,Client-Server,0.9,0.489242,1075.117432,157.60558,5365.009141
0.980779529585207,16,10,HR,Client-Server,1.0,0.477834,1217.886597,136.838134,4530.380751
-2.37059452949394,16,4,BR,Client-Server,0.1,0.88365,1.921418,305.277775,250.716906
-1.5519046169636,16,4,BR,Client-Server,0.2,0.860418,9.29508,286.311814,488.081072
-0.808652165420147,16,4,BR,Client-Server,0.3,0.843287,27.243357,256.627682,307.441712
-0.10047276341047,16,4,BR,Client-Server,0.4,0.832914,61.148876,211.636713,587.814337
0.390770607807004,16,4,BR,Client-Server,0.5,0.7821,111.845444,174.542099,495.701487
0.692672474200757,16,4,BR,Client-Server,0.6,0.714232,189.958618,125.603599,545.004812
0.874868924050944,16,4,BR,Client-Server,0.7,0.647217,268.578033,87.902292,775.542157
0.940253287786108,16,4,BR,Client-Server,0.8,0.581954,339.456268,68.747484,754.715206
0.982314465897298,16,4,BR,Client-Server,0.9,0.527778,408.526337,54.547726,1159.859915
1.01653913210203,16,4,BR,Client-Server,1.0,0.480408,471.786499,46.118236,1484.799775
-2.34011648099667,16,6,BR,Client-Server,0.1,0.908802,2.134946,496.436634,399.020319
-1.45757223709339,16,6,BR,Client-Server,0.2,0.90698,10.394992,471.799576,490.268575
-0.659488721954124,16,6,BR,Client-Server,0.3,0.896247,30.655106,436.696046,503.392515
0.0854703041471852,16,6,BR,Client-Server,0.4,0.880803,84.361443,377.865241,583.281742
0.652146232401657,16,6,BR,Client-Server,0.5,0.843151,204.702072,271.474592,990.952492
0.877590616233724,16,6,BR,Client-Server,0.6,0.755583,369.789307,169.425549,812.773944
0.985717807113244,16,6,BR,Client-Server,0.7,0.671474,510.915802,111.033113,976.441463
1.02743570873291,16,6,BR,Client-Server,0.8,0.600924,626.10022,89.194322,1535.476028
1.04820884041987,16,6,BR,Client-Server,0.9,0.539897,738.934143,68.914483,2112.035842
1.05229383066898,16,6,BR,Client-Server,1.0,0.490711,839.243652,63.710844,2353.144075
-2.35356801551445,16,8,BR,Client-Server,0.1,0.908662,2.093968,694.530209,731.390336
-1.42964914648302,16,8,BR,Client-Server,0.2,0.916754,10.831274,663.907475,639.486244
-0.598189348468071,16,8,BR,Client-Server,0.3,0.914468,35.075058,623.925842,754.063759
0.240077131978769,16,8,BR,Client-Server,0.4,0.923701,103.896408,537.369656,582.75072
0.746650250517636,16,8,BR,Client-Server,0.5,0.86701,300.255798,369.500912,1279.921264
0.981799551160015,16,8,BR,Client-Server,0.6,0.781098,555.305237,207.147214,1086.897059
1.03220234801519,16,8,BR,Client-Server,0.7,0.684499,748.928955,138.909547,1298.358239
1.04922886199467,16,8,BR,Client-Server,0.8,0.610051,902.59436,118.079647,2054.4057
1.06812868482789,16,8,BR,Client-Server,0.9,0.548603,1062.911255,89.018931,2671.651809
1.07272858981429,16,8,BR,Client-Server,1.0,0.498233,1201.908813,81.294476,2101.883654
-2.33092157497377,16,10,BR,Client-Server,0.1,0.940461,2.086331,877.635199,905.729476
-1.46881209021579,16,10,BR,Client-Server,0.2,0.902923,10.837634,863.513897,665.273676
-0.59256942190687,16,10,BR,Client-Server,0.3,0.908622,33.603893,817.815971,767.296404
0.16583623476234,16,10,BR,Client-Server,0.4,0.902704,91.781967,759.858006,1343.881897
0.815609593714506,16,10,BR,Client-Server,0.5,0.888585,328.355347,485.458241,1210.30457
1.00938426922874,16,10,BR,Client-Server,0.6,0.789,601.244873,279.231626,1927.057396
1.06796195053201,16,10,BR,Client-Server,0.7,0.694901,830.786377,166.135699,1766.06318
1.08465009196985,16,10,BR,Client-Server,0.8,0.618812,975.618347,153.678378,2053.676488
1.0880534331858,16,10,BR,Client-Server,0.9,0.555489,1142.917725,119.934979,3501.850233
1.08975510379377,16,10,BR,Client-Server,1.0,0.505846,1286.25415,103.926322,2146.969058
-0.367978325353728,16,4,PS,Client-Server,0.1,0.86733,2.044179,246.261255,367.493895
-0.0946861025533863,16,4,PS,Client-Server,0.2,0.840152,10.14529,235.461691,626.860874
0.230372215168458,16,4,PS,Client-Server,0.3,0.824914,30.322653,217.819531,713.864201
0.313636380162034,16,4,PS,Client-Server,0.4,0.75785,58.60265,204.534258,796.514082
0.540615700306192,16,4,PS,Client-Server,0.5,0.714316,123.017624,158.143149,982.481297
0.601743435546484,16,4,PS,Client-Server,0.6,0.632461,214.452255,116.240102,1135.886412
0.574501993969282,16,4,PS,Client-Server,0.7,0.551504,278.491974,113.595496,1418.882864
0.680074226961903,16,4,PS,Client-Server,0.8,0.49651,364.986053,81.290563,1501.070594
0.681942631865757,16,4,PS,Client-Server,0.9,0.452939,425.249847,83.883106,1577.887682
0.70663401950594,16,4,PS,Client-Server,1.0,0.420933,483.833649,87.548434,2065.619811
-0.65489372091761,16,6,PS,Client-Server,0.1,0.936473,2.227537,440.568794,702.425075
-0.289137523150905,16,6,PS,Client-Server,0.2,0.900764,10.88244,425.003658,802.773783
0.217602329683843,16,6,PS,Client-Server,0.3,0.90722,33.936623,396.412708,789.924743
0.548618946508531,16,6,PS,Client-Server,0.4,0.862785,94.348297,347.883212,1036.468694
0.853070866839303,16,6,PS,Client-Server,0.5,0.807842,179.849548,291.412257,1389.333044
0.851030823689687,16,6,PS,Client-Server,0.6,0.701786,374.583313,179.632006,1570.51253
1.0202857498095,16,6,PS,Client-Server,0.7,0.639351,490.504761,145.010342,2252.575091
1.03015740091569,16,6,PS,Client-Server,0.8,0.573968,603.130981,124.17505,2400.1869
0.963919749901603,16,6,PS,Client-Server,0.9,0.511543,715.827026,113.861094,2904.991727
1.01653913210203,16,6,PS,Client-Server,1.0,0.47255,830.844727,89.16558,2394.23185
-1.09437590116346,16,8,PS,Client-Server,0.1,0.9513,2.314414,636.497807,949.857036
-0.405606332774407,16,8,PS,Client-Server,0.2,0.936808,11.713354,620.951115,1170.297092
-0.0056303727528481,16,8,PS,Client-Server,0.3,0.931204,36.626431,587.482683,760.049126
0.675302683729748,16,8,PS,Client-Server,0.4,0.937835,102.300987,509.674402,1314.509873
0.967156356821667,16,8,PS,Client-Server,0.5,0.864236,306.522491,354.147836,1676.812651
1.0931633489596,16,8,PS,Client-Server,0.6,0.780074,497.36142,264.85216,2381.463659
1.19311565539102,16,8,PS,Client-Server,0.7,0.687981,681.090576,199.986105,2149.237046
1.18000249341488,16,8,PS,Client-Server,0.8,0.61379,845.246582,166.875076,2470.214123
1.18613243076349,16,8,PS,Client-Server,0.9,0.549407,1007.446472,131.749403,3485.25522
1.17319090703311,16,8,PS,Client-Server,1.0,0.50007,1151.877319,120.57513,4123.286673
-1.23842942885569,16,10,PS,Client-Server,0.1,0.974802,2.351146,822.921127,968.314249
-0.410716248548204,16,10,PS,Client-Server,0.2,0.980224,12.150679,809.186312,1142.913841
0.128208227341662,16,10,PS,Client-Server,0.3,0.971452,40.07254,755.084983,1483.32136
0.677347630829243,16,10,PS,Client-Server,0.4,0.948199,106.190559,686.45432,1635.900805
1.0931633489596,16,10,PS,Client-Server,0.5,0.909553,295.415222,522.214254,2016.290249
1.21167220173272,16,10,PS,Client-Server,0.6,0.806512,553.938843,313.497466,2373.16626
1.18834411215886,16,10,PS,Client-Server,0.7,0.703002,755.845886,236.531664,1934.740695
1.2794447890589,16,10,PS,Client-Server,0.8,0.635748,928.996765,176.748269,2980.861045
1.31639114744641,16,10,PS,Client-Server,0.9,0.574563,1072.681763,152.513064,3372.189353
1.19702900739437,16,10,PS,Client-Server,1.0,0.510356,1226.546875,135.151713,5015.644768
-0.25746781483307,16,4,UN,Asynchronous,0.1,0.805631,1.942182,270.747872,97.039249
-0.407651279873901,16,4,UN,Asynchronous,0.2,0.711402,8.758454,285.337517,189.728209
0.281966671844199,16,4,UN,Asynchronous,0.3,0.764771,27.745926,235.742445,278.035569
0.306148048696977,16,4,UN,Asynchronous,0.4,0.714662,61.134068,226.975478,313.655513
0.571265387049219,16,4,UN,Asynchronous,0.5,0.702304,126.200226,169.986024,478.87206
0.647717965661024,16,4,UN,Asynchronous,0.6,0.625735,208.140411,133.539131,527.958591
0.926120104235163,16,4,UN,Asynchronous,0.7,0.567802,277.625092,105.518029,799.296875
0.722302139368975,16,4,UN,Asynchronous,0.8,0.495292,364.442078,87.992509,962.201487
0.873505625984614,16,4,UN,Asynchronous,0.9,0.470201,421.035217,77.335651,1060.153725
0.647036316627859,16,4,UN,Asynchronous,1.0,0.416087,499.487244,81.015041,1212.852502
-0.510840193225384,16,6,UN,Asynchronous,0.1,0.898346,2.169365,458.073357,135.013123
-0.405267960232764,16,6,UN,Asynchronous,0.2,0.834869,10.44451,473.602198,217.297108
0.31466130568672,16,6,UN,Asynchronous,0.3,0.884136,34.631821,399.531575,309.237367
0.416486920971873,16,6,UN,Asynchronous,0.4,0.81023,445.018668,372.234784,84.688896
0.635119718422171,16,6,UN,Asynchronous,0.5,0.762009,215.162201,272.973696,619.696092
0.842855939241587,16,6,UN,Asynchronous,0.6,0.690723,373.463867,193.323326,707.930583
0.820037860455139,16,6,UN,Asynchronous,0.7,0.599696,509.8172,150.016862,1193.248324
0.535677422778156,16,6,UN,Asynchronous,0.8,0.506488,666.255615,123.97509,1271.03947
0.829066032182165,16,6,UN,Asynchronous,0.9,0.491041,747.157043,102.805916,1189.9045
0.955239758615978,16,6,UN,Asynchronous,1.0,0.456873,835.229004,94.498951,1811.012822
-0.796049014231415,16,8,UN,Asynchronous,0.1,0.895793,2.181244,659.521851,125.438472
-0.264279401214841,16,8,UN,Asynchronous,0.2,0.917185,11.909069,622.913749,218.046743
0.155282934622982,16,8,UN,Asynchronous,0.3,0.896828,36.004375,599.416001,258.929993
0.568372056620677,16,8,UN,Asynchronous,0.4,0.862535,102.455956,537.88127,513.782316
0.744948579909663,16,8,UN,Asynchronous,0.5,0.803943,286.08728,399.242048,738.685759
0.952174789941675,16,8,UN,Asynchronous,0.6,0.739532,509.905884,274.537311,1144.697168
0.978567848189831,16,8,UN,Asynchronous,0.7,0.638247,743.187683,167.733261,1549.619758
0.927993413088897,16,8,UN,Asynchronous,0.8,0.546533,874.141541,185.060726,1762.429191
0.905690249039731,16,8,UN,Asynchronous,0.9,0.497897,1055.804199,132.752413,2124.122474
0.900751971511695,16,8,UN,Asynchronous,1.0,0.457959,1188.806396,137.567342,1800.665678
-0.855646717109495,16,10,UN,Asynchronous,0.1,0.933178,2.268084,851.836871,178.716605
-0.469970674934763,16,10,UN,Asynchronous,0.2,0.901664,11.165421,837.913631,266.863225
-0.0521149136547917,16,10,UN,Asynchronous,0.3,0.878836,35.783009,819.288729,400.380958
0.53091078349588,16,10,UN,Asynchronous,0.4,0.886027,105.661499,726.71872,464.618315
0.870950668097715,16,10,UN,Asynchronous,0.5,0.846923,289.955444,556.42145,859.177814
1.00325433188013,16,10,UN,Asynchronous,0.6,0.755375,598.604126,299.191908,1386.292707
0.91897014531175,16,10,UN,Asynchronous,0.7,0.643968,769.585083,265.510606,1808.262657
1.02198742041747,16,10,UN,Asynchronous,0.8,0.586142,932.586914,197.369362,1289.923936
1.05280384145638,16,10,UN,Asynchronous,0.9,0.538516,1065.520996,172.631985,2473.733856
1.07443026042226,16,10,UN,Asynchronous,1.0,0.491613,1233.783325,147.869615,2828.767953
-1.20420476265095,16,4,HR,Asynchronous,0.1,0.572178,1.393413,344.412678,208.202647
-0.500281989136146,16,4,HR,Asynchronous,0.2,0.558476,6.146375,319.720534,224.008272
-0.346861917175252,16,4,HR,Asynchronous,0.3,0.604414,19.377216,298.515323,339.373784
0.477104645424762,16,4,HR,Asynchronous,0.4,0.639143,42.881931,243.422381,454.336136
0.32947613827083,16,4,HR,Asynchronous,0.5,0.547472,110.907822,206.067076,553.155326
-0.0602897981028922,16,4,HR,Asynchronous,0.6,0.448119,158.804123,225.488963,808.222372
-0.0786796101487078,16,4,HR,Asynchronous,0.7,0.38111,314.990753,125.631665,1113.299692
0.133828153902863,16,4,HR,Asynchronous,0.8,0.37793,400.346375,87.270384,1345.570771
-0.219153254429348,16,4,HR,Asynchronous,0.9,0.311804,490.02179,87.705551,1570.581512
0.0102044814060693,16,4,HR,Asynchronous,1.0,0.305073,550.135315,59.292463,1773.611828
-0.815973762589321,16,6,HR,Asynchronous,0.1,0.679129,1.496446,508.002074,157.891728
0.0262109738107478,16,6,HR,Asynchronous,0.2,0.707956,8.302955,480.132066,516.439638
-0.0541598607542864,16,6,HR,Asynchronous,0.3,0.683511,23.719973,454.797569,488.64161
0.111348447658057,16,6,HR,Asynchronous,0.4,0.690876,62.65062,411.688018,531.356966
0.512520971450064,16,6,HR,Asynchronous,0.5,0.64273,182.825714,334.347245,871.053275
0.281966671844199,16,6,HR,Asynchronous,0.6,0.5458,402.114136,190.350066,1352.484214
0.0369408161457464,16,6,HR,Asynchronous,0.7,0.432759,485.1474,204.971539,1555.443767
0.176056066309935,16,6,HR,Asynchronous,0.8,0.420722,667.30658,141.801921,1620.412515
0.378510733109794,16,6,HR,Asynchronous,0.9,0.422564,728.156982,132.294159,1464.219174
0.6930108467424,16,6,HR,Asynchronous,1.0,0.347239,821.218018,110.316602,2495.585069
-0.843730118903806,16,8,HR,Asynchronous,0.1,0.803096,2.026069,690.208567,290.712404
-0.228863075189539,16,8,HR,Asynchronous,0.2,0.769347,8.922665,642.837882,543.234636
0.0423891044611867,16,8,HR,Asynchronous,0.3,0.761153,26.240793,619.51453,625.048774
0.26323848725674,16,8,HR,Asynchronous,0.4,0.683967,58.573162,624.406642,751.235356
0.59170014619453,16,8,HR,Asynchronous,0.5,0.709455,221.735184,472.98318,1025.620714
0.721277213844288,16,8,HR,Asynchronous,0.6,0.604509,423.436707,371.598935,1559.892031
0.750906879012507,16,8,HR,Asynchronous,0.7,0.505288,679.681152,217.553375,2156.154352
0.257785294991421,16,8,HR,Asynchronous,0.8,0.463521,870.919556,193.512634,2071.026508
0.303421452564317,16,8,HR,Asynchronous,0.9,0.408886,972.338074,184.823285,2532.130972
0.374597381106444,16,8,HR,Asynchronous,1.0,0.364302,1125.519653,157.423829,1987.508899
-1.09386589037606,16,10,HR,Asynchronous,0.1,0.731229,1.8182,861.776137,388.940989
-0.396411426751499,16,10,HR,Asynchronous,0.2,0.781164,9.258657,834.790991,492.393833
-0.57520453538574,16,10,HR,Asynchronous,0.3,0.675502,25.449713,821.138662,566.652085
0.246207069327375,16,10,HR,Asynchronous,0.4,0.733372,67.158897,817.520328,599.358071
0.477614656212166,16,10,HR,Asynchronous,0.5,0.634559,185.278748,705.750487,1211.646463
0.496514479045386,16,10,HR,Asynchronous,0.6,0.615881,506.056,427.56895,1896.395789
0.529209112887907,16,10,HR,Asynchronous,0.7,0.550544,668.805542,361.920132,2418.757984
0.169244479928165,16,10,HR,Asynchronous,0.8,0.430889,859.233643,300.175428,2690.80746
0.896490439066945,16,10,HR,Asynchronous,0.9,0.470719,958.309814,216.179762,2859.921799
0.52273589904778,16,10,HR,Asynchronous,1.0,0.409884,1194.435669,183.762009,3444.731968
-2.86831111455154,16,4,BR,Asynchronous,0.1,0.442501,1.013195,381.615554,19.110126
-2.41282244190101,16,4,BR,Asynchronous,0.2,0.443607,3.981061,359.07301,34.452089
-1.95393042803454,16,4,BR,Asynchronous,0.3,0.460454,9.462865,336.131204,109.222768
-1.54713797768133,16,4,BR,Asynchronous,0.4,0.458123,22.943092,317.289503,133.728978
-1.03443492179386,16,4,BR,Asynchronous,0.5,0.490711,67.113464,269.75649,156.050398
-0.60891919080307,16,4,BR,Asynchronous,0.6,0.500619,251.171982,133.817155,301.014182
-0.528038345450631,16,4,BR,Asynchronous,0.7,0.453512,328.706573,100.252963,305.420849
-0.480528879024,16,4,BR,Asynchronous,0.8,0.406964,396.323639,85.430627,454.557929
-0.442895967653443,16,4,BR,Asynchronous,0.9,0.368315,484.105438,55.990098,574.452631
-0.430807731201993,16,4,BR,Asynchronous,1.0,0.332298,545.141968,53.772597,719.461548
-2.80462842142435,16,6,BR,Asynchronous,0.1,0.487785,1.119696,498.820922,19.484081
-2.36616626275331,16,6,BR,Asynchronous,0.2,0.460979,4.844061,523.303737,56.253503
-1.79148218434662,16,6,BR,Asynchronous,0.3,0.506713,13.533961,476.584253,83.709148
-1.41091605794568,16,6,BR,Asynchronous,0.4,0.492925,33.58577,461.969537,195.577372
-1.08211602646625,16,6,BR,Asynchronous,0.5,0.474015,61.682014,446.820517,200.586964
-0.486320443830963,16,6,BR,Asynchronous,0.6,0.532269,179.855214,415.380127,470.830639
-0.456519140416983,16,6,BR,Asynchronous,0.7,0.468575,543.321716,140.80299,1069.873863
-0.412417919156177,16,6,BR,Asynchronous,0.8,0.422222,653.907227,125.902747,1263.494341
-0.369341623420058,16,6,BR,Asynchronous,0.9,0.3822,784.053589,88.886586,1468.299448
-0.366105016499994,16,6,BR,Asynchronous,1.0,0.348186,898.097229,73.066224,1679.285594
-2.78708699270758,16,8,BR,Asynchronous,0.1,0.508909,1.348418,652.238802,18.983249
-2.29294538711169,16,8,BR,Asynchronous,0.2,0.503872,5.645099,653.732879,70.357942
-1.72252284114975,16,8,BR,Asynchronous,0.3,0.531937,15.225128,617.541676,113.300356
-1.37005144360494,16,8,BR,Asynchronous,0.4,0.507399,46.924644,596.548855,262.79635
-0.861605016212339,16,8,BR,Asynchronous,0.5,0.528152,119.316422,551.801733,390.451218
-0.490405434080074,16,8,BR,Asynchronous,0.6,0.535232,476.424927,323.176361,600.515833
-0.415992898617884,16,8,BR,Asynchronous,0.7,0.480331,644.258728,275.567272,881.48296
-0.353845141802783,16,8,BR,Asynchronous,0.8,0.435503,918.558167,149.863613,884.867818
-0.355546812410756,16,8,BR,Asynchronous,0.9,0.389167,1085.429932,130.566104,1295.182846
-0.315020570611657,16,8,BR,Asynchronous,1.0,0.359547,1212.562012,114.470506,1537.658973
-2.74571236757943,16,10,BR,Asynchronous,0.1,0.537593,1.361603,788.311656,21.925482
-2.1322086219315,16,10,BR,Asynchronous,0.2,0.575784,6.146961,718.154923,64.7016
-1.80272203746902,16,10,BR,Asynchronous,0.3,0.505995,16.159618,809.522351,104.128664
-1.2024981880931,16,10,BR,Asynchronous,0.4,0.552845,40.650211,756.011389,314.63874
-0.860756632883292,16,10,BR,Asynchronous,0.5,0.531937,127.536873,704.662768,571.212667
-0.488360486980579,16,10,BR,Asynchronous,0.6,0.536095,394.76413,593.208144,682.280142
-0.370700017536508,16,10,BR,Asynchronous,0.7,0.492379,718.662415,322.470207,918.415437
-0.348396853487343,16,10,BR,Asynchronous,0.8,0.441288,916.20813,268.419502,1446.767732
-0.312637250970519,16,10,BR,Asynchronous,0.9,0.403188,1111.200439,208.053061,1615.034325
-0.257129442291428,16,10,BR,Asynchronous,1.0,0.369813,1268.63562,139.778284,1918.226261
-0.553578116419861,16,4,PS,Asynchronous,0.1,0.787135,1.870605,270.589738,125.582387
-0.203661676761952,16,4,PS,Asynchronous,0.2,0.781164,9.179881,245.813397,186.819899
0.306996432026024,16,4,PS,Asynchronous,0.3,0.765629,25.114941,224.150588,283.319397
0.638523059638117,16,4,PS,Asynchronous,0.4,0.721782,55.607788,204.244054,350.483928
0.35246095135316,16,4,PS,Asynchronous,0.5,0.609036,149.28801,147.14324,512.272546
0.677347630829243,16,4,PS,Asynchronous,0.6,0.600147,202.291977,127.218886,584.690104
0.737793717036371,16,4,PS,Asynchronous,0.7,0.545556,285.707153,91.945013,771.946701
