y,x1,x2,x3,x4,x5
0.582875397260487,4000,0.0,0.1524,71.3,0.0015988
0.23498157798044,5000,0.0,0.1524,71.3,0.0015988
0.0856771472060886,6300,0.0,0.1524,71.3,0.0015988
-0.334694551090635,8000,0.0,0.1524,71.3,0.0015988
-0.665193679406679,10000,0.0,0.1524,71.3,0.0015988
-1.12325387479207,12500,0.0,0.1524,71.3,0.0015988
-1.67263619773848,16000,0.0,0.1524,71.3,0.0015988
-0.617938102287807,500,0.0,0.1524,55.5,0.00172668
-0.181621270607415,630,0.0,0.1524,55.5,0.00172668
0.272090252036978,800,0.0,0.1524,55.5,0.00172668
0.543157519559348,1000,0.0,0.1524,55.5,0.00172668
0.741746908065042,1250,0.0,0.1524,55.5,0.00172668
0.775086732412712,1600,0.0,0.1524,55.5,0.00172668
0.701159295815703,2000,0.0,0.1524,55.5,0.00172668
0.424293797972,2500,0.0,0.1524,55.5,0.00172668
0.422844240391666,3150,0.0,0.1524,55.5,0.00172668
0.347467246214323,4000,0.0,0.1524,55.5,0.00172668
0.0532070574066171,5000,0.0,0.1524,55.5,0.00172668
-0.222208882856754,6300,0.0,0.1524,55.5,0.00172668
-0.425146944103446,8000,0.0,0.1524,55.5,0.00172668
-0.809279702891831,10000,0.0,0.1524,55.5,0.00172668
-1.12238414024387,12500,0.0,0.1524,55.5,0.00172668
-1.74424434220696,16000,0.0,0.1524,55.5,0.00172668
-0.771591205803159,500,0.0,0.1524,39.6,0.00193287
-0.0627575490200646,630,0.0,0.1524,39.6,0.00193287
0.44458760409667,800,0.0,0.1524,39.6,0.00193287
0.753343368707708,1000,0.0,0.1524,39.6,0.00193287
0.896849569160728,1250,0.0,0.1524,39.6,0.00193287
0.895400011580396,1600,0.0,0.1524,39.6,0.00193287
0.69536106549437,2000,0.0,0.1524,39.6,0.00193287
0.293833615741982,2500,0.0,0.1524,39.6,0.00193287
0.111189360619957,3150,0.0,0.1524,39.6,0.00193287
0.0735008635312865,4000,0.0,0.1524,39.6,0.00193287
-0.20046551915175,5000,0.0,0.1524,39.6,0.00193287
-0.510670841343125,6300,0.0,0.1524,39.6,0.00193287
-0.620837217448473,8000,0.0,0.1524,39.6,0.00193287
-1.36590981373991,10000,0.0,0.1524,39.6,0.00193287
-0.466604290900985,500,0.0,0.1524,31.7,0.00209405
0.168301929285099,630,0.0,0.1524,31.7,0.00209405
0.620563894349157,800,0.0,0.1524,31.7,0.00209405
0.891631161871527,1000,0.0,0.1524,31.7,0.00209405
0.961209925727539,1250,0.0,0.1524,31.7,0.00209405
0.866988683005859,1600,0.0,0.1524,31.7,0.00209405
0.590123185162156,2000,0.0,0.1524,31.7,0.00209405
0.149457680740763,2500,0.0,0.1524,31.7,0.00209405
-0.0911688775946035,3150,0.0,0.1524,31.7,0.00209405
-0.149151180807943,4000,0.0,0.1524,31.7,0.00209405
-0.35353879963497,5000,0.0,0.1524,31.7,0.00209405
-0.739121116003689,6300,0.0,0.1524,31.7,0.00209405
-0.997142365303057,8000,0.0,0.1524,31.7,0.00209405
0.372254680838025,630,2.7,0.1524,71.3,0.00243851
0.370805123257693,800,2.7,0.1524,71.3,0.00243851
0.570844069343719,1000,2.7,0.1524,71.3,0.00243851
0.769433457849413,1250,2.7,0.1524,71.3,0.00243851
0.841911336866089,1600,2.7,0.1524,71.3,0.00243851
0.765084785108412,2000,2.7,0.1524,71.3,0.00243851
0.507063535809044,2500,2.7,0.1524,71.3,0.00243851
0.321520165526353,3150,2.7,0.1524,71.3,0.00243851
0.24614317134901,4000,2.7,0.1524,71.3,0.00243851
-0.0684108235833655,5000,2.7,0.1524,71.3,0.00243851
-0.419203758024079,6300,2.7,0.1524,71.3,0.00243851
-0.623591376851106,8000,2.7,0.1524,71.3,0.00243851
-1.17587281495818,10000,2.7,0.1524,71.3,0.00243851
-1.71075956210125,12500,2.7,0.1524,71.3,0.00243851
-2.0977914360503,16000,2.7,0.1524,71.3,0.00243851
-0.554737391785264,500,2.7,0.1524,39.6,0.00294804
0.141050246774828,630,2.7,0.1524,39.6,0.00294804
0.578816636035554,800,2.7,0.1524,39.6,0.00294804
0.833938770174254,1000,2.7,0.1524,39.6,0.00294804
0.86872815210226,1250,2.7,0.1524,39.6,0.00294804
0.755662660836244,1600,2.7,0.1524,39.6,0.00294804
0.478797162992541,2000,2.7,0.1524,39.6,0.00294804
0.109159980007491,2500,2.7,0.1524,39.6,0.00294804
-0.277871893941561,3150,2.7,0.1524,39.6,0.00294804
-0.427176324715914,4000,2.7,0.1524,39.6,0.00294804
-0.483709070348922,5000,2.7,0.1524,39.6,0.00294804
-0.815657756245298,6300,2.7,0.1524,39.6,0.00294804
-1.18529493923035,8000,2.7,0.1524,39.6,0.00294804
-1.77526487442609,10000,2.7,0.1524,39.6,0.00294804
-2.3463905610775,12500,2.7,0.1524,39.6,0.00294804
-0.103635072785472,400,5.4,0.1524,71.3,0.00401199
0.210918922146904,500,5.4,0.1524,71.3,0.00401199
0.59940035367629,630,5.4,0.1524,71.3,0.00401199
0.934248154733335,800,5.4,0.1524,71.3,0.00401199
1.21256321015737,1000,5.4,0.1524,71.3,0.00401199
1.34447294996772,1250,5.4,0.1524,71.3,0.00401199
1.21836144047871,1600,5.4,0.1524,71.3,0.00401199
0.909605675867662,2000,5.4,0.1524,71.3,0.00401199
0.399361407590262,2500,5.4,0.1524,71.3,0.00401199
-0.221049236792485,3150,5.4,0.1524,71.3,0.00401199
-0.49356606189519,4000,5.4,0.1524,71.3,0.00401199
-0.692155450400881,5000,5.4,0.1524,71.3,0.00401199
-1.22124396722262,6300,5.4,0.1524,71.3,0.00401199
0.285716093292115,400,5.4,0.1524,55.5,0.00433288
0.656802833857495,500,5.4,0.1524,55.5,0.00433288
1.01049488345888,630,5.4,0.1524,55.5,0.00433288
1.1974878113219,800,5.4,0.1524,55.5,0.00433288
1.05688072602955,1000,5.4,0.1524,55.5,0.00433288
0.861190452684522,1250,5.4,0.1524,55.5,0.00433288
0.830749743497521,1600,5.4,0.1524,55.5,0.00433288
0.561132033555483,2000,5.4,0.1524,55.5,0.00433288
-0.110013126138939,2500,5.4,0.1524,55.5,0.00433288
-0.470952963641986,3150,5.4,0.1524,55.5,0.00433288
-0.739121116003689,4000,5.4,0.1524,55.5,0.00433288
-0.881177758876374,5000,5.4,0.1524,55.5,0.00433288
-1.0942627231854,6300,5.4,0.1524,55.5,0.00433288
-1.43635831214411,8000,5.4,0.1524,55.5,0.00433288
0.0740806865634186,315,5.4,0.1524,39.6,0.00485029
0.406029372459797,400,5.4,0.1524,39.6,0.00485029
0.73942761593651,500,5.4,0.1524,39.6,0.00485029
1.09022055037722,630,5.4,0.1524,39.6,0.00485029
1.14820285359056,800,5.4,0.1524,39.6,0.00485029
0.82205239801552,1000,5.4,0.1524,39.6,0.00485029
0.330652378282454,1250,5.4,0.1524,39.6,0.00485029
0.207439983954103,1600,5.4,0.1524,39.6,0.00485029
-0.0273883440599266,2000,5.4,0.1524,39.6,0.00485029
-0.628954739898341,2500,5.4,0.1524,39.6,0.00485029
-0.8260945708237,3150,5.4,0.1524,39.6,0.00485029
-1.11600608689041,4000,5.4,0.1524,39.6,0.00485029
-1.13050166269374,5000,5.4,0.1524,39.6,0.00485029
-1.18268573558575,6300,5.4,0.1524,39.6,0.00485029
0.13119325522856,315,5.4,0.1524,31.7,0.00525474
0.426903001616601,400,5.4,0.1524,31.7,0.00525474
0.702318941879971,500,5.4,0.1524,31.7,0.00525474
0.961789748759671,630,5.4,0.1524,31.7,0.00525474
0.96468886392034,800,5.4,0.1524,31.7,0.00525474
0.493582650311944,1000,5.4,0.1524,31.7,0.00525474
-0.122479321329807,1250,5.4,0.1524,31.7,0.00525474
-0.155819145677478,1600,5.4,0.1524,31.7,0.00525474
-0.299325346130497,2000,5.4,0.1524,31.7,0.00525474
-0.824065190211234,2500,5.4,0.1524,31.7,0.00525474
-0.948727142119917,3150,5.4,0.1524,31.7,0.00525474
-1.25458379157029,4000,5.4,0.1524,31.7,0.00525474
-1.32561211300663,5000,5.4,0.1524,31.7,0.00525474
-1.34010768880997,6300,5.4,0.1524,31.7,0.00525474
0.562001768103683,315,7.2,0.1524,71.3,0.00752039
0.76638938693071,400,7.2,0.1524,71.3,0.00752039
1.04470444235475,500,7.2,0.1524,71.3,0.00752039
1.45203012242847,630,7.2,0.1524,71.3,0.00752039
1.62162835932749,800,7.2,0.1524,71.3,0.00752039
1.36795578276912,1000,7.2,0.1524,71.3,0.00752039
1.11283364863042,1250,7.2,0.1524,71.3,0.00752039
0.878005320616393,1600,7.2,0.1524,71.3,0.00752039
0.55185486504135,2000,7.2,0.1524,71.3,0.00752039
-0.0700053369217339,2500,7.2,0.1524,71.3,0.00752039
-1.16732042523421,3150,7.2,0.1524,71.3,0.00752039
-0.796233684668829,4000,7.2,0.1524,71.3,0.00752039
-0.941189442702182,5000,7.2,0.1524,71.3,0.00752039
-1.19341246168022,6300,7.2,0.1524,71.3,0.00752039
-1.66741779044928,8000,7.2,0.1524,71.3,0.00752039
-2.10518417971,10000,7.2,0.1524,71.3,0.00752039
0.384430964512827,250,7.2,0.1524,39.6,0.00909175
0.829445141675219,315,7.2,0.1524,39.6,0.00909175
1.05557612420725,400,7.2,0.1524,39.6,0.00909175
1.13385223354526,500,7.2,0.1524,39.6,0.00909175
1.21212834288327,630,7.2,0.1524,39.6,0.00909175
1.09036550613526,800,7.2,0.1524,39.6,0.00909175
0.507643358841176,1000,7.2,0.1524,39.6,0.00909175
-0.349045171135937,1250,7.2,0.1524,39.6,0.00909175
-0.692590317674981,1600,7.2,0.1524,39.6,0.00909175
-0.667947838809313,2000,7.2,0.1524,39.6,0.00909175
-1.06657617340103,2500,7.2,0.1524,39.6,0.00909175
-1.88702576386981,3150,7.2,0.1524,39.6,0.00909175
-1.53333371426843,4000,7.2,0.1524,39.6,0.00909175
-1.67394079956078,5000,7.2,0.1524,39.6,0.00909175
-1.76091425438079,6300,7.2,0.1524,39.6,0.00909175
-1.92036558821748,8000,7.2,0.1524,39.6,0.00909175
-2.02473373400149,10000,7.2,0.1524,39.6,0.00909175
1.37462374763866,200,9.9,0.1524,71.3,0.0193001
1.52102906325235,250,9.9,0.1524,71.3,0.0193001
1.53987331179668,315,9.9,0.1524,71.3,0.0193001
1.48479012374401,400,9.9,0.1524,71.3,0.0193001
0.933958243217267,500,9.9,0.1524,71.3,0.0193001
0.732469739550908,630,9.9,0.1524,71.3,0.0193001
0.586064423937219,800,9.9,0.1524,71.3,0.0193001
0.219326356112839,1000,9.9,0.1524,71.3,0.0193001
-0.312661275869565,1250,9.9,0.1524,71.3,0.0193001
-0.441671900519249,1600,9.9,0.1524,71.3,0.0193001
-0.588077216132936,2000,9.9,0.1524,71.3,0.0193001
-0.753326780290958,2500,9.9,0.1524,71.3,0.0193001
-1.15775334520401,3150,9.9,0.1524,71.3,0.0193001
-1.41432503692305,4000,9.9,0.1524,71.3,0.0193001
-1.48825247352005,5000,9.9,0.1524,71.3,0.0193001
-1.85499054134444,6300,9.9,0.1524,71.3,0.0193001
1.03194833564782,200,9.9,0.1524,55.5,0.0208438
1.21749170593051,250,9.9,0.1524,55.5,0.0208438
1.08993063886115,315,9.9,0.1524,55.5,0.0208438
0.981213820336139,400,9.9,0.1524,55.5,0.0208438
0.431831497389733,500,9.9,0.1524,55.5,0.0208438
0.359353618373057,630,9.9,0.1524,55.5,0.0208438
0.250636799848043,800,9.9,0.1524,55.5,0.0208438
-0.0247791404153261,1000,9.9,0.1524,55.5,0.0208438
-0.463995087256385,1250,9.9,0.1524,55.5,0.0208438
-0.719117221395086,1600,9.9,0.1524,55.5,0.0208438
-0.772750851867427,2000,9.9,0.1524,55.5,0.0208438
-0.938000416025449,2500,9.9,0.1524,55.5,0.0208438
-1.41345530237485,3150,9.9,0.1524,55.5,0.0208438
-1.72366062456622,4000,9.9,0.1524,55.5,0.0208438
-1.85122169163557,5000,9.9,0.1524,55.5,0.0208438
-2.07010488626593,6300,9.9,0.1524,55.5,0.0208438
0.359353618373057,200,9.9,0.1524,39.6,0.0233328
0.507208491567078,250,9.9,0.1524,39.6,0.0233328
0.544896988655749,315,9.9,0.1524,39.6,0.0233328
0.50865804914741,400,9.9,0.1524,39.6,0.0233328
0.289774854517047,500,9.9,0.1524,39.6,0.0233328
0.236141224044708,630,9.9,0.1524,39.6,0.0233328
0.218746533080705,800,9.9,0.1524,39.6,0.0233328
-0.145092419583011,1000,9.9,0.1524,39.6,0.0233328
-0.620547305932405,1250,9.9,0.1524,39.6,0.0233328
-0.911908379579445,1600,9.9,0.1524,39.6,0.0233328
-1.00178094956012,2000,9.9,0.1524,39.6,0.0233328
-1.23805883515449,2500,9.9,0.1524,39.6,0.0233328
-1.63958628490687,3150,9.9,0.1524,39.6,0.0233328
-1.8222305400289,4000,9.9,0.1524,39.6,0.0233328
-1.98603054660659,5000,9.9,0.1524,39.6,0.0233328
-2.16722524414828,6300,9.9,0.1524,39.6,0.0233328
0.357034326244525,200,9.9,0.1524,31.7,0.0252785
0.539678581366548,250,9.9,0.1524,31.7,0.0252785
0.575917520874886,315,9.9,0.1524,31.7,0.0252785
0.594761769419221,400,9.9,0.1524,31.7,0.0252785
0.339639635280522,500,9.9,0.1524,31.7,0.0252785
0.175839628702834,630,9.9,0.1524,31.7,0.0252785
0.101912192105823,800,9.9,0.1524,31.7,0.0252785
-0.389487827627242,1000,9.9,0.1524,31.7,0.0252785
-0.901181653484977,1250,9.9,0.1524,31.7,0.0252785
-1.11861529053501,1600,9.9,0.1524,31.7,0.0252785
-1.15630378762368,2000,9.9,0.1524,31.7,0.0252785
-1.46505955223472,2500,9.9,0.1524,31.7,0.0252785
-1.83034806247877,3150,9.9,0.1524,31.7,0.0252785
-1.93906488100378,4000,9.9,0.1524,31.7,0.0252785
-2.15794807563414,5000,9.9,0.1524,31.7,0.0252785
-2.34059233075617,6300,9.9,0.1524,31.7,0.0252785
0.509962650969713,200,12.6,0.1524,71.3,0.0483159
0.711451154636071,250,12.6,0.1524,71.3,0.0483159
0.528806899514048,315,12.6,0.1524,71.3,0.0483159
0.327318395847686,400,12.6,0.1524,71.3,0.0483159
-0.459791370273418,500,12.6,0.1524,71.3,0.0483159
-0.22206392709872,630,12.6,0.1524,71.3,0.0483159
-0.258302866607058,800,12.6,0.1524,71.3,0.0483159
-0.404708182220745,1000,12.6,0.1524,71.3,0.0483159
-0.678674564903781,1250,12.6,0.1524,71.3,0.0483159
-0.623591376851106,1600,12.6,0.1524,71.3,0.0483159
-1.06280732369216,2000,12.6,0.1524,71.3,0.0483159
-1.39185689442788,2500,12.6,0.1524,71.3,0.0483159
-1.66727283469124,3150,12.6,0.1524,71.3,0.0483159
-2.43553835226801,4000,12.6,0.1524,71.3,0.0483159
-2.43553835226801,5000,12.6,0.1524,71.3,0.0483159
-2.54425517079303,6300,12.6,0.1524,71.3,0.0483159
-1.46201548131602,200,12.6,0.1524,39.6,0.0584113
-1.296765917158,250,12.6,0.1524,39.6,0.0584113
-1.27792166861366,315,12.6,0.1524,39.6,0.0584113
-1.29386680199733,400,12.6,0.1524,39.6,0.0584113
-1.44027211761101,500,12.6,0.1524,39.6,0.0584113
-1.20109511685598,630,12.6,0.1524,39.6,0.0584113
-1.19964555927565,800,12.6,0.1524,39.6,0.0584113
-1.47361194195869,1000,12.6,0.1524,39.6,0.0584113
-1.8374508946224,1250,12.6,0.1524,39.6,0.0584113
-2.03748984070843,1600,12.6,0.1524,39.6,0.0584113
-2.22013409583045,2000,12.6,0.1524,39.6,0.0584113
-2.6028172970385,2500,12.6,0.1524,39.6,0.0584113
-2.69268986701918,3150,12.6,0.1524,39.6,0.0584113
-2.94781200115788,4000,12.6,0.1524,39.6,0.0584113
-3.00144563163022,5000,12.6,0.1524,39.6,0.0584113
-3.11016245015524,6300,12.6,0.1524,39.6,0.0584113
0.887717356404629,800,0.0,0.0508,71.3,0.000740478
0.668834161774263,1000,0.0,0.0508,71.3,0.000740478
0.539823537124582,1250,0.0,0.0508,71.3,0.000740478
0.702173986121937,1600,0.0,0.0508,71.3,0.000740478
0.902212932207963,2000,0.0,0.0508,71.3,0.000740478
0.938451871716301,2500,0.0,0.0508,71.3,0.000740478
1.48348552192171,3150,0.0,0.0508,71.3,0.000740478
1.39071383678036,4000,0.0,0.0508,71.3,0.000740478
1.39071383678036,5000,0.0,0.0508,71.3,0.000740478
1.189225333114,6300,0.0,0.0508,71.3,0.000740478
0.877570453342291,8000,0.0,0.0508,71.3,0.000740478
0.565915573570586,10000,0.0,0.0508,71.3,0.000740478
0.0556713052931835,12500,0.0,0.0508,71.3,0.000740478
-0.0724695848083003,800,0.0,0.0508,55.5,0.00076193
0.10872511273339,1000,0.0,0.0508,55.5,0.00076193
0.324709192203085,1250,0.0,0.0508,55.5,0.00076193
0.542142829253114,1600,0.0,0.0508,55.5,0.00076193
0.959615412389169,2000,0.0,0.0508,55.5,0.00076193
1.32200480747255,2500,0.0,0.0508,55.5,0.00076193
1.44811631696157,3150,0.0,0.0508,55.5,0.00076193
1.46551100792557,4000,0.0,0.0508,55.5,0.00076193
1.40897826229257,5000,0.0,0.0508,55.5,0.00076193
1.15385612815386,6300,0.0,0.0508,55.5,0.00076193
0.771172926945813,8000,0.0,0.0508,55.5,0.00076193
0.405884416701763,10000,0.0,0.0508,55.5,0.00076193
0.0782844035463874,12500,0.0,0.0508,55.5,0.00076193
0.242374321640141,800,0.0,0.0508,39.6,0.000791822
0.406174328217831,1000,0.0,0.0508,39.6,0.000791822
0.625057522848192,1250,0.0,0.0508,39.6,0.000791822
0.880179656986891,1600,0.0,0.0508,39.6,0.000791822
1.17154073063393,2000,0.0,0.0508,39.6,0.000791822
1.4643513618613,2500,0.0,0.0508,39.6,0.000791822
1.60930711989466,3150,0.0,0.0508,39.6,0.000791822
1.51798499233364,4000,0.0,0.0508,39.6,0.000791822
1.37302923430029,5000,0.0,0.0508,39.6,0.000791822
1.02658497260058,6300,0.0,0.0508,39.6,0.000791822
0.533735395287181,8000,0.0,0.0508,39.6,0.000791822
0.168446885043133,10000,0.0,0.0508,39.6,0.000791822
-0.122914188603907,12500,0.0,0.0508,39.6,0.000791822
-0.296571186727862,800,0.0,0.0508,31.7,0.000812164
0.281802287825214,1000,0.0,0.0508,31.7,0.000812164
0.642742125328263,1250,0.0,0.0508,31.7,0.000812164
0.894965144306294,1600,0.0,0.0508,31.7,0.000812164
1.184876660373,2000,0.0,0.0508,31.7,0.000812164
1.45449437031504,2500,0.0,0.0508,31.7,0.000812164
1.54436694029572,3150,0.0,0.0508,31.7,0.000812164
1.34432799420969,4000,0.0,0.0508,31.7,0.000812164
1.21676692714034,5000,0.0,0.0508,31.7,0.000812164
0.79784478642395,6300,0.0,0.0508,31.7,0.000812164
0.254260693798877,8000,0.0,0.0508,31.7,0.000812164
-0.345856144459203,10000,0.0,0.0508,31.7,0.000812164
-0.835806606611936,12500,0.0,0.0508,31.7,0.000812164
-0.0750787884529007,1600,4.2,0.0508,71.3,0.00142788
0.726526553471541,2000,4.2,0.0508,71.3,0.00142788
1.03528231808258,2500,4.2,0.0508,71.3,0.00142788
1.28895489464095,3150,4.2,0.0508,71.3,0.00142788
1.27011064609661,4000,4.2,0.0508,71.3,0.00142788
1.15849471241093,5000,4.2,0.0508,71.3,0.00142788
0.648250444133528,6300,4.2,0.0508,71.3,0.00142788
0.0626291816787847,8000,4.2,0.0508,71.3,0.00142788
-0.521542523195626,10000,4.2,0.0508,71.3,0.00142788
-1.08831953710603,12500,4.2,0.0508,71.3,0.00142788
0.117567413973426,1000,4.2,0.0508,39.6,0.00152689
0.520544421306144,1250,4.2,0.0508,39.6,0.00152689
0.77711611302518,1600,4.2,0.0508,39.6,0.00152689
1.12356037472489,2000,4.2,0.0508,39.6,0.00152689
1.30620462984692,2500,4.2,0.0508,39.6,0.00152689
1.26851613275824,3150,4.2,0.0508,39.6,0.00152689
1.01049488345888,4000,4.2,0.0508,39.6,0.00152689
0.71623469465117,5000,4.2,0.0508,39.6,0.00152689
0.12771431703576,6300,4.2,0.0508,39.6,0.00152689
-0.643450315701675,8000,4.2,0.0508,39.6,0.00152689
-1.14064856575608,10000,4.2,0.0508,39.6,0.00152689
0.394287956059095,800,8.4,0.0508,71.3,0.00529514
0.740732217758808,1000,8.4,0.0508,71.3,0.00529514
1.05093753995018,1250,8.4,0.0508,71.3,0.00529514
1.30605967408888,1600,8.4,0.0508,71.3,0.00529514
1.3973818016499,2000,8.4,0.0508,71.3,0.00529514
1.36114286214156,2500,8.4,0.0508,71.3,0.00529514
1.03354284898618,3150,8.4,0.0508,71.3,0.00529514
0.302965828498083,4000,8.4,0.0508,71.3,0.00529514
-0.534878452934695,5000,8.4,0.0508,71.3,0.00529514
-0.471677742432154,400,8.4,0.0508,55.5,0.00544854
-0.158573305080111,500,8.4,0.0508,55.5,0.00544854
0.190770071780268,630,8.4,0.0508,55.5,0.00544854
0.54011344864065,800,8.4,0.0508,55.5,0.00544854
0.853217885992691,1000,8.4,0.0508,55.5,0.00544854
1.07500019578372,1250,8.4,0.0508,55.5,0.00544854
1.18806568704974,1600,8.4,0.0508,55.5,0.00544854
1.18951524463007,2000,8.4,0.0508,55.5,0.00544854
0.972081607580039,2500,8.4,0.0508,55.5,0.00544854
0.51692052735531,3150,8.4,0.0508,55.5,0.00544854
-0.322373311657801,4000,8.4,0.0508,55.5,0.00544854
-1.3080724662846,5000,8.4,0.0508,55.5,0.00544854
-0.698823415270417,400,8.4,0.0508,39.6,0.00566229
-0.279901274554027,500,8.4,0.0508,39.6,0.00566229
0.1752598056707,630,8.4,0.0508,39.6,0.00566229
0.521704067370413,800,8.4,0.0508,39.6,0.00566229
0.776826201509112,1000,8.4,0.0508,39.6,0.00566229
0.923231517122801,1250,8.4,0.0508,39.6,0.00566229
0.888442135194795,1600,8.4,0.0508,39.6,0.00566229
0.743486377161442,2000,8.4,0.0508,39.6,0.00566229
0.381096982078061,2500,8.4,0.0508,39.6,0.00566229
-0.126248171038673,3150,8.4,0.0508,39.6,0.00566229
-0.852476518785771,4000,8.4,0.0508,39.6,0.00566229
-0.689981114030383,400,8.4,0.0508,31.7,0.00580776
-0.271058973313994,500,8.4,0.0508,31.7,0.00580776
0.147863167402395,630,8.4,0.0508,31.7,0.00580776
0.49430742910211,800,8.4,0.0508,31.7,0.00580776
0.678401241804465,1000,8.4,0.0508,31.7,0.00580776
0.771172926945813,1250,8.4,0.0508,31.7,0.00580776
0.646510975037128,1600,8.4,0.0508,31.7,0.00580776
0.413132204603432,2000,8.4,0.0508,31.7,0.00580776
0.107275555153056,2500,8.4,0.0508,31.7,0.00580776
-0.398620040383344,3150,8.4,0.0508,31.7,0.00580776
-0.975543957356088,4000,8.4,0.0508,31.7,0.00580776
0.160184406835231,200,11.2,0.0508,71.3,0.014072
0.32833308615392,250,11.2,0.0508,71.3,0.014072
0.513876456436611,315,11.2,0.0508,71.3,0.014072
0.644336638666629,400,11.2,0.0508,71.3,0.014072
0.793641069440983,500,11.2,0.0508,71.3,0.014072
1.27199507095104,630,11.2,0.0508,71.3,0.014072
1.62278800539176,800,11.2,0.0508,71.3,0.014072
1.75469774520211,1000,11.2,0.0508,71.3,0.014072
1.6459809266771,1250,11.2,0.0508,71.3,0.014072
1.50102516864374,1600,11.2,0.0508,71.3,0.014072
1.22850834354104,2000,11.2,0.0508,71.3,0.014072
0.826980893788652,2500,11.2,0.0508,71.3,0.014072
0.334131316475255,3150,11.2,0.0508,71.3,0.014072
-0.342812073540502,4000,11.2,0.0508,71.3,0.014072
0.0252305961061804,200,11.2,0.0508,39.6,0.0150478
0.231067772513541,250,11.2,0.0508,39.6,0.0150478
0.602154513078924,315,11.2,0.0508,39.6,0.0150478
0.845680186574954,400,11.2,0.0508,39.6,0.0150478
1.03267311443798,500,11.2,0.0508,39.6,0.0150478
1.202271351337,630,11.2,0.0508,39.6,0.0150478
1.29794215163901,800,11.2,0.0508,39.6,0.0150478
1.10080232071366,1000,11.2,0.0508,39.6,0.0150478
0.755807616594278,1250,11.2,0.0508,39.6,0.0150478
0.24701290589721,1600,11.2,0.0508,39.6,0.0150478
-0.0602933011334982,2000,11.2,0.0508,39.6,0.0150478
-0.386443756708542,2500,11.2,0.0508,39.6,0.0150478
-0.748833151791923,3150,11.2,0.0508,39.6,0.0150478
-1.35039954763034,4000,11.2,0.0508,39.6,0.0150478
-0.179881801511014,200,15.4,0.0508,71.3,0.0264269
-0.000136661549658,250,15.4,0.0508,71.3,0.0264269
0.197003169375701,315,15.4,0.0508,71.3,0.0264269
0.285426181776049,400,15.4,0.0508,71.3,0.0264269
0.355004945632056,500,15.4,0.0508,71.3,0.0264269
0.69710053459077,630,15.4,0.0508,71.3,0.0264269
0.968167802113136,800,15.4,0.0508,71.3,0.0264269
1.01890231742481,1000,15.4,0.0508,71.3,0.0264269
0.871047444230792,1250,15.4,0.0508,71.3,0.0264269
0.757981952964777,1600,15.4,0.0508,71.3,0.0264269
0.644916461698761,2000,15.4,0.0508,71.3,0.0264269
0.404289903363397,2500,15.4,0.0508,71.3,0.0264269
0.127424405519694,3150,15.4,0.0508,71.3,0.0264269
-0.313241098901699,4000,15.4,0.0508,71.3,0.0264269
-0.826384482339766,5000,15.4,0.0508,71.3,0.0264269
-1.39461105383051,6300,15.4,0.0508,71.3,0.0264269
-1.76279867923523,8000,15.4,0.0508,71.3,0.0264269
-0.274827823022861,200,15.4,0.0508,55.5,0.0271925
-0.0965322406418363,250,15.4,0.0508,55.5,0.0271925
0.0803137841588537,315,15.4,0.0508,55.5,0.0271925
0.241214675575875,400,15.4,0.0508,55.5,0.0271925
0.345582821359889,500,15.4,0.0508,55.5,0.0271925
0.651439470810265,630,15.4,0.0508,55.5,0.0271925
0.810890804646952,800,15.4,0.0508,55.5,0.0271925
0.806542131905951,1000,15.4,0.0508,55.5,0.0271925
0.748559828692609,1250,15.4,0.0508,55.5,0.0271925
0.487639464232573,1600,15.4,0.0508,55.5,0.0271925
0.319490784913886,2000,15.4,0.0508,55.5,0.0271925
0.115103166086858,2500,15.4,0.0508,55.5,0.0271925
-0.199450828845518,3150,15.4,0.0508,55.5,0.0271925
-0.567638454250232,4000,15.4,0.0508,55.5,0.0271925
-1.11991989235731,5000,15.4,0.0508,55.5,0.0271925
-1.72583496093672,6300,15.4,0.0508,55.5,0.0271925
-0.442541635067449,200,15.4,0.0508,39.6,0.0282593
-0.281640743650428,250,15.4,0.0508,39.6,0.0282593
-0.0497115307970644,315,15.4,0.0508,39.6,0.0282593
0.0749504211116187,400,15.4,0.0508,39.6,0.0282593
0.163373433511964,500,15.4,0.0508,39.6,0.0282593
0.377907955401326,630,15.4,0.0508,39.6,0.0282593
0.519964598274012,800,15.4,0.0508,39.6,0.0282593
0.443138046516335,1000,15.4,0.0508,39.6,0.0282593
0.276438924777979,1250,15.4,0.0508,39.6,0.0282593
0.0010229845146102,1600,15.4,0.0508,39.6,0.0282593
-0.201915076732084,2000,15.4,0.0508,39.6,0.0282593
-0.351219507506438,2500,15.4,0.0508,39.6,0.0282593
-0.626635447769806,3150,15.4,0.0508,39.6,0.0282593
-0.974529267049853,4000,15.4,0.0508,39.6,0.0282593
-1.50506734145192,5000,15.4,0.0508,39.6,0.0282593
-2.19940542243168,6300,15.4,0.0508,39.6,0.0282593
-0.704621645591752,200,15.4,0.0508,31.7,0.0289853
-0.523426948050061,250,15.4,0.0508,31.7,0.0289853
-0.288598620036029,315,15.4,0.0508,31.7,0.0289853
-0.163936668127346,400,15.4,0.0508,31.7,0.0289853
-0.16538622570768,500,15.4,0.0508,31.7,0.0289853
-0.0218800252546597,630,15.4,0.0508,31.7,0.0289853
0.104231484234358,800,15.4,0.0508,31.7,0.0289853
